,k_opt,n_opt,m_opt,m6_opt,s0_opt,error_opt,k_real,n_real,m_real,m6_real,s0_real,error
578,155.677169754475,0.022745046916623223,0.011192095709026163,0.17240900199462217,66.01867749179176,1.2073724586590604,50.0,0.6,0.09,0.0,200.0,3.1296231423358947
579,149.07435028974052,0.015444765956180434,0.00010921155569729892,0.26680017523164024,62.209174436211,0.1676329172870071,50.0,0.8,0.001,0.0,200.0,3.4384954002656305
580,148.87755870723424,0.014714025905200798,0.00122308954711681,0.2636224955373068,62.43646137133357,0.22619364925694932,50.0,0.8,0.01,0.0,200.0,3.44873323884023
581,149.46395604353953,0.013976648412044853,0.005454856722575522,0.2401715395628236,62.739436942500106,0.6513926239571818,50.0,0.8,0.05,0.0,200.0,3.3808690724321946
582,150.0252357953267,0.01383950700595381,0.009084739151762574,0.21739482880417713,63.11977266612574,1.1921044035237272,50.0,0.8,0.09,0.0,200.0,3.2351014361656816
583,150.0606819531833,0.010342387128619334,0.01582031033768078,0.17818762804821583,63.47525058523794,3.415891979282691,50.0,0.8,0.2,0.0,200.0,2.9870480892645515
584,200.48312204948417,0.03754576571966796,0.0036445018008603694,-0.0194531195075244,82.23519885939642,0.11754693520765469,80.0,0.1,0.01,0.0,200.0,2.8325302749976538
585,179.299879073385,0.05705917418308613,0.0002954580085669224,0.18135371969738237,74.26864830796858,0.7567973578903618,80.0,0.4,0.001,0.0,200.0,4.254647625488157
586,179.4073505024168,0.057527541888479396,0.0027339085089997006,0.1742487301629309,74.68104776591603,0.5603511219921643,80.0,0.4,0.01,0.0,200.0,4.221194619259788
587,178.16977376191164,0.05104683082719406,0.012581509163024215,0.17194155393288008,74.38533907250505,1.226467368175446,80.0,0.4,0.05,0.0,200.0,4.242713452028833
588,86.52596306644348,0.4219310401589348,0.08976647545169011,-0.08115565770436554,201.08888566197368,0.01412645522444965,80.0,0.4,0.09,0.0,200.0,4.133967614467405
589,174.9596194199428,0.040060158767942305,0.0374288357174719,0.13541761054373413,74.83545427963908,6.06983779260701,80.0,0.4,0.2,0.0,200.0,3.9884095818213976
590,172.24658525469454,0.051722702992859144,0.0002902721179274563,0.2455552716394371,71.18576776113925,0.700368157188778,80.0,0.5,0.001,0.0,200.0,4.486123670353713
591,172.09425381071873,0.050785056426036326,0.0024543397167458144,0.24220661588856082,71.30244525969673,0.679803886631067,80.0,0.5,0.01,0.0,200.0,4.467457057567615
592,171.20534714273805,0.04557615291341382,0.011356250226815008,0.23193591690762266,71.47137311026066,1.2821409504161503,80.0,0.5,0.05,0.0,200.0,4.386389203682239
593,170.2730824971925,0.043765720889093036,0.01894161533329786,0.21389950661989401,72.66895784012695,2.3022124891920366,80.0,0.5,0.09,0.0,200.0,4.294682470007212
594,169.05566014284113,0.03539033187411665,0.03348755362194984,0.18108395525724588,72.09705733500309,6.899053478703458,80.0,0.5,0.2,0.0,200.0,4.054643360361732
595,164.85309913321998,0.040424756215609155,0.00018438914585751785,0.31540054928558303,67.70022237167841,0.9787962504125848,80.0,0.6,0.001,0.0,200.0,4.752778005085346
596,164.88740079352948,0.04022735009699568,0.0022763123216005135,0.30909070008652667,68.02443775598992,0.9204852102094216,80.0,0.6,0.01,0.0,200.0,4.755767774522815
597,163.6957368068827,0.03864594275402149,0.010296671927881964,0.28653169522442784,70.0173794907219,1.3380481558404869,80.0,0.6,0.05,0.0,200.0,4.54125749210344
598,164.64564042374178,0.034838318155262185,0.016912523064506232,0.267869249280039,68.8905934420775,2.6642000746658,80.0,0.6,0.09,0.0,200.0,4.416863684829985
599,163.48543821008485,0.02909696930124473,0.030060133442898866,0.22248600487508077,69.7373939069595,7.425698426561969,80.0,0.6,0.2,0.0,200.0,4.107762391732405
600,153.27792089701188,0.02438949078552596,0.00015588539389463086,0.40390849112626526,64.18701254406893,0.4347221057423127,80.0,0.8,0.001,0.0,200.0,4.918319820447999
601,153.6496652265368,0.022639380390179143,0.0018782203542536183,0.4003156558025364,63.62892003828172,0.5422292153093515,80.0,0.8,0.01,0.0,200.0,4.934987192242047
602,154.86828313748262,0.022051270952012113,0.008358256311980365,0.36593600424238354,63.92678914123449,1.1381811777172863,80.0,0.8,0.05,0.0,200.0,4.6996011007767615
603,154.3939450388333,0.02175982750450494,0.01395979049152417,0.338087572021556,65.6490667022296,2.459774744287823,80.0,0.8,0.09,0.0,200.0,4.566059508105809
